0 90 150 273
0 180 351 327
0 245 500 333
276 0 500 120
167 0 344 109
245 93 479 180
0 261 362 323
164 0 500 109
0 264 335 324
159 53 394 122
0 170 138 322
0 50 240 267
166 0 344 109
167 104 441 163
164 0 348 109
0 0 344 175
353 24 500 164
129 101 430 180
0 257 500 328
135 87 346 171
0 267 500 333
304 145 500 247
0 40 148 220
0 123 138 262
208 242 455 318
353 24 500 160
167 80 441 163
0 257 500 333
0 264 273 324
0 245 500 323
0 256 427 324
138 182 304 281
0 0 161 121
0 4 168 175
62 51 240 178
353 25 500 164
61 0 217 105
300 66 500 163
353 24 500 142
0 4 168 126
353 0 500 120
186 218 455 318
327 0 500 319
0 49 148 220
167 80 441 142
114 0 347 106
65 0 288 178
0 0 150 281
159 106 435 180
151 164 427 245
0 90 150 214
60 105 194 270
0 84 150 281
323 0 500 99
0 0 306 116
0 101 150 273
396 149 500 316
0 166 226 322
0 262 335 324
0 0 217 105
67 0 326 70
0 51 240 267
334 29 500 164
0 245 500 329
0 172 273 326
351 200 500 319
196 220 420 310
189 164 440 239
312 67 500 163
0 174 273 324
0 104 148 218
192 218 406 311
276 0 500 99
326 0 500 101
164 0 354 110
294 0 500 99
327 0 500 97
207 241 455 309
170 67 415 140
0 40 148 235
274 245 500 329
0 245 500 326
0 0 169 175
0 84 148 220
3 166 147 281
60 90 242 196
91 261 438 324
321 0 500 99
60 100 194 270
276 0 500 122
403 134 500 305
165 0 344 109
326 0 500 104
0 242 455 324
0 248 273 324
132 121 381 196
327 0 500 104
0 105 148 220
208 242 455 309
0 71 150 281
167 80 441 146
0 256 500 324
289 0 500 164
0 0 306 105
0 130 240 281
189 219 406 309
320 0 500 108
353 25 500 161
0 49 194 281
0 49 194 270
0 216 500 324
0 0 194 281
117 0 348 109
0 0 354 116
166 0 354 99
327 0 500 99
0 216 500 333
0 84 150 238
276 0 500 104
289 29 500 164
0 0 169 105
377 145 500 316
312 71 500 163
0 184 139 318
0 3 159 131
0 3 159 125
241 239 500 333
91 249 500 324
166 0 354 110
397 145 500 302
334 0 500 164
0 101 150 212
66 0 331 92
165 0 415 140
137 190 351 282
0 90 150 277
159 0 500 122
276 0 500 106
62 51 240 267
0 50 240 284
164 0 500 142
317 24 500 142
0 0 348 175
166 0 347 106
0 184 147 322
105 130 240 275
0 3 159 225
176 172 421 256
353 25 500 229
0 0 150 277
0 172 138 315
0 0 348 116
0 173 138 296
167 80 448 163
326 0 500 160
165 47 400 123
241 242 500 333
95 0 344 109
0 82 197 173
0 84 150 220
0 6 159 116
0 40 148 281
186 0 500 99
0 0 331 92
334 0 500 120
317 24 500 160
320 0 500 120
0 104 148 220
159 3 403 122
0 0 161 175
336 149 500 316
167 80 500 164
186 218 455 309
0 0 347 121
0 15 161 121
0 0 257 175
0 0 164 116
0 0 288 178
0 172 335 324
0 123 138 281
0 199 138 322
165 73 452 164
0 3 159 220
0 0 331 95
330 24 500 120
276 0 500 163
327 0 500 164
186 218 406 311
0 0 217 116
0 184 147 318
0 184 138 315
238 143 500 247
0 84 194 270
0 249 500 333
0 84 194 296
0 172 138 322
0 177 147 322
353 24 500 229
66 0 331 88
0 82 197 188
0 0 257 281
0 82 197 269
159 0 394 122
170 67 500 163
351 25 500 319
0 172 147 322
0 242 500 333
0 49 150 281
0 6 194 281
