0 0 500 375
0 84 416 359
0 208 424 375
0 0 500 297
248 101 500 346
0 201 346 358
0 77 500 375
0 108 500 375
0 0 500 298
113 0 500 171
112 0 386 296
0 133 500 375
0 84 354 358
195 0 500 297
191 53 500 297
0 29 257 348
0 0 230 241
275 102 500 363
0 75 416 359
86 0 416 221
248 101 500 364
0 0 409 375
0 102 500 375
276 0 500 375
0 0 243 225
0 84 500 363
0 86 257 348
0 48 406 366
0 0 500 296
0 0 500 236
0 69 238 375
0 188 328 375
0 77 328 359
248 101 500 359
153 0 419 209
224 99 500 369
0 201 367 358
0 67 254 298
0 84 500 375
0 198 424 375
0 0 257 375
0 77 328 349
280 0 500 375
269 0 500 375
0 69 437 375
0 122 257 348
112 0 500 296
120 0 452 199
0 0 416 243
0 0 500 364
194 99 500 369
0 69 219 330
0 0 500 299
0 77 500 369
0 172 500 375
0 100 500 375
0 122 257 375
0 0 437 375
0 67 367 358
0 29 500 375
156 158 446 369
130 0 423 375
120 0 500 229
195 0 500 364
0 0 330 225
202 0 500 299
218 101 500 364
271 100 500 375
0 68 500 375
113 0 500 297
0 198 423 365
286 0 500 375
130 0 500 375
0 0 382 207
0 0 272 291
0 0 424 375
0 84 500 364
0 0 416 358
0 186 386 366
0 73 386 366
0 188 409 375
0 111 500 375
0 68 416 359
156 84 500 375
130 0 423 212
0 0 419 298
0 67 500 375
0 0 330 298
0 0 386 296
0 0 419 225
0 48 500 375
177 48 406 299
