0 0 480 318
351 256 424 318
391 170 480 210
437 39 480 171
303 232 382 318
308 216 385 267
384 125 461 204
308 213 403 266
366 276 480 318
362 100 434 205
302 271 382 318
225 101 480 266
213 101 480 239
182 39 480 318
303 182 385 270
381 255 480 300
391 122 480 210
414 216 480 263
302 244 386 318
0 0 480 214
383 275 480 308
223 39 480 268
383 122 435 208
303 265 382 318
383 111 435 208
182 39 480 239
224 98 402 228
410 124 480 214
0 0 480 167
435 39 480 166
0 0 480 205
384 106 462 204
389 216 480 263
312 125 382 222
382 266 480 308
362 116 403 207
382 103 433 205
316 99 434 209
0 0 480 206
383 122 435 205
212 100 436 184
384 105 461 167
367 122 412 227
304 188 383 270
382 103 434 205
312 108 382 222
302 262 393 318
302 269 382 318
384 39 480 214
384 105 433 204
383 122 428 205
302 269 480 318
0 0 480 208
222 100 436 222
377 0 480 165
212 100 436 194
180 39 480 318
410 122 480 214
298 244 386 318
384 67 463 204
311 108 382 222
381 255 480 289
307 217 403 266
378 0 480 166
414 39 480 198
312 105 386 180
410 163 480 214
382 103 434 206
382 274 480 318
304 188 403 270
303 188 385 270
76 36 480 318
212 39 480 270
303 187 382 318
276 106 387 223
308 185 385 267
362 106 423 205
302 267 390 318
381 266 480 301
300 46 463 204
378 0 480 168
362 106 406 205
0 203 480 318
384 111 460 167
302 232 382 318
276 106 387 208
225 39 480 318
383 110 435 205
313 112 412 227
377 0 480 168
377 0 480 166
299 162 397 243
383 110 428 205
213 39 480 239
247 106 387 223
373 39 480 216
382 259 480 298
411 39 480 207
300 46 463 206
385 274 480 318
384 105 461 204
225 39 480 266
383 106 460 205
410 122 480 208
223 106 480 268
291 232 382 308
276 99 434 209
359 284 480 318
412 39 480 203
381 255 480 296
299 0 480 168
299 0 480 214
277 183 403 270
298 262 393 318
307 217 403 271
145 232 480 318
381 266 480 299
302 269 390 318
383 106 460 208
382 266 480 301
212 100 480 318
384 46 463 204
384 105 480 214
276 95 461 204
303 188 382 270
308 182 385 267
146 267 390 318
276 99 461 209
212 100 480 270
384 106 462 206
391 39 480 210
222 41 480 272
275 0 480 167
0 39 480 318
291 232 382 318
145 100 480 318
223 106 387 223
383 122 432 206
391 122 480 214
297 267 390 318
316 39 480 214
302 0 480 168
211 106 412 250
0 0 480 258
288 0 480 168
212 39 480 318
0 63 480 318
0 145 480 318
0 70 480 318
277 183 403 318
373 100 461 205
382 103 461 205
373 39 480 213
223 106 412 227
408 173 480 216
224 36 480 268
383 67 463 206
381 266 480 308
222 100 480 272
164 63 402 228
212 100 436 243
377 0 480 214
377 0 480 208
378 0 480 205
378 0 480 214
411 165 480 213
288 0 480 214
286 46 463 206
76 0 480 318
303 182 385 289
299 0 480 205
286 36 480 268
223 100 480 268
180 73 480 318
213 39 480 318
0 36 480 318
222 100 480 318
373 100 480 213
288 0 480 208
163 39 480 318
163 64 412 318
145 209 480 318
212 0 480 318
286 36 480 318
76 63 402 318
