157 232 184 242
358 198 405 230
59 232 143 252
364 221 412 230
59 232 143 267
62 235 132 265
62 227 158 265
343 196 412 230
71 199 132 245
58 231 147 264
58 202 175 264
371 198 405 225
346 221 413 230
59 222 92 263
62 247 147 264
370 213 406 222
56 223 95 264
82 235 132 263
93 221 145 250
56 199 191 265
62 227 147 265
362 221 402 230
62 245 135 267
61 199 191 265
56 222 89 260
350 211 435 239
362 198 405 228
157 232 192 241
60 231 143 248
323 204 412 233
156 232 191 241
338 221 412 230
56 223 89 263
59 242 131 265
56 221 107 263
0 239 135 272
56 223 155 267
346 198 413 230
0 190 147 265
62 199 147 265
154 217 184 242
58 217 175 264
362 198 412 230
368 198 405 225
0 188 132 263
60 231 147 264
56 222 92 263
157 228 213 241
0 194 135 267
58 231 143 264
338 198 413 230
59 232 155 267
59 199 147 265
58 199 225 264
0 188 145 265
157 220 225 241
58 190 175 264
56 199 111 264
17 188 167 265
0 188 145 263
0 194 143 267
