169 104 394 208
0 289 304 375
0 0 307 146
144 0 399 220
191 245 385 354
0 59 211 360
277 288 500 372
262 25 399 143
0 154 176 273
0 79 171 260
0 235 287 375
0 69 203 273
167 199 352 288
351 121 500 268
275 0 473 143
343 48 500 198
269 0 500 268
7 63 203 151
343 48 500 193
0 289 257 375
371 130 500 267
269 0 500 162
232 199 399 291
0 0 295 273
297 0 413 160
277 288 500 375
0 241 303 375
168 133 388 209
368 9 500 162
162 123 397 209
0 61 175 260
298 0 500 294
240 4 397 209
0 248 304 375
80 289 264 375
304 212 500 306
226 4 350 143
339 0 500 198
11 110 167 248
219 0 399 143
351 96 484 221
388 130 500 267
167 30 328 137
303 288 500 375
168 133 388 212
0 92 250 303
0 63 304 375
166 246 300 368
167 199 375 308
165 194 399 291
170 30 339 143
169 98 306 209
0 61 203 273
275 0 500 143
223 0 350 138
277 288 461 372
0 61 189 273
170 235 293 367
169 99 397 209
233 192 406 289
277 0 500 264
0 57 289 147
0 247 259 335
0 110 167 266
276 286 500 371
0 0 306 147
166 198 352 290
0 61 185 273
162 30 397 209
0 271 343 375
0 183 176 273
80 289 304 375
0 60 226 284
362 134 500 261
325 48 500 198
0 176 189 268
304 0 445 143
269 0 413 143
115 78 203 251
31 140 178 269
362 134 500 269
168 99 397 217
0 63 203 219
44 99 176 273
55 235 259 335
362 144 500 261
0 110 189 269
53 82 211 199
223 0 353 143
0 84 167 202
0 57 277 137
166 230 300 368
169 104 362 208
0 187 178 305
0 79 203 305
168 99 411 219
0 84 176 273
0 87 174 219
51 72 307 146
70 78 203 203
144 81 303 220
0 304 500 375
155 86 306 195
339 9 500 198
269 0 478 160
0 61 203 269
49 191 240 273
286 292 497 370
223 0 413 160
168 0 500 219
0 61 240 273
0 79 203 360
0 0 306 195
0 61 203 203
304 42 491 143
169 98 397 209
0 110 240 273
0 307 343 375
393 9 500 297
379 0 500 162
308 0 413 160
409 9 500 297
215 0 500 143
0 0 397 209
304 207 500 306
286 253 500 370
339 9 500 171
304 207 500 308
162 107 397 209
335 207 500 306
52 75 226 203
0 79 182 274
338 253 500 354
0 307 304 375
0 240 304 375
308 214 500 312
0 79 171 210
339 48 500 198
0 57 289 137
0 0 303 146
45 63 306 128
226 0 500 143
167 133 374 209
264 286 500 375
269 0 500 267
45 63 307 146
0 0 307 375
167 191 349 291
0 71 169 181
0 71 169 183
0 59 211 310
223 0 445 143
167 191 391 291
0 0 397 273
162 98 397 209
0 240 177 360
0 0 500 273
167 199 352 289
166 198 368 293
167 133 397 209
346 244 500 358
0 60 226 203
351 9 500 268
0 61 203 251
376 0 500 183
0 0 500 286
362 0 500 267
0 0 295 147
304 9 500 297
0 60 169 183
217 0 500 143
142 224 295 370
0 183 189 273
144 81 397 220
0 276 304 375
0 0 291 138
0 304 304 375
167 0 399 209
0 61 203 272
0 61 397 273
257 218 369 370
0 59 211 273
0 125 178 284
224 194 410 289
0 176 237 303
0 276 343 375
0 57 362 170
0 0 362 375
0 0 362 170
304 42 491 221
282 244 500 358
167 30 397 209
258 232 393 375
258 238 393 375
245 218 369 370
275 0 500 198
362 0 500 183
269 0 500 143
0 82 211 273
269 0 500 173
0 0 399 273
0 0 298 147
0 0 291 284
0 63 203 305
0 59 176 273
0 71 257 303
0 79 203 274
223 0 500 198
275 0 500 264
0 0 307 273
0 79 171 268
0 71 259 335
0 0 306 273
0 71 250 303
0 71 259 361
