272 176 500 305
44 112 253 260
265 180 460 305
1 176 160 305
100 113 367 192
0 0 500 196
0 0 238 179
263 0 500 208
0 141 240 305
1 0 232 136
72 54 288 179
0 141 208 305
0 141 269 305
144 0 500 186
214 131 456 258
263 0 500 186
99 57 410 211
1 0 238 136
58 169 338 276
1 1 224 135
234 76 459 276
2 0 500 196
44 110 254 256
46 142 251 245
175 57 410 210
320 111 459 288
178 74 410 227
92 88 349 164
40 136 252 256
1 1 238 135
100 98 390 178
103 48 360 148
100 114 377 210
0 0 210 141
100 57 410 210
54 173 500 305
100 70 400 209
234 125 456 237
0 0 101 233
372 56 500 208
211 58 454 148
0 0 160 141
320 110 475 288
0 140 208 305
213 131 459 244
100 114 377 189
99 107 349 194
46 226 320 305
320 76 459 288
53 173 347 288
46 142 255 256
46 142 255 249
0 0 238 140
0 86 208 305
316 74 475 288
46 224 343 305
291 56 465 276
168 213 440 305
1 0 210 127
99 57 403 210
291 138 444 268
0 97 333 179
40 136 252 257
100 113 367 194
0 176 160 305
198 131 456 266
68 85 349 194
0 0 232 144
70 48 238 179
0 141 368 305
320 110 463 288
0 138 208 305
45 85 349 194
69 56 259 179
339 56 465 272
99 48 403 210
265 152 500 305
59 192 348 288
291 138 444 276
1 176 166 305
44 169 353 305
59 224 356 292
100 98 394 226
0 0 272 141
213 112 459 268
234 125 459 237
234 125 459 276
45 221 336 305
44 112 300 266
44 213 440 305
58 169 338 269
0 0 210 219
320 74 475 288
58 153 345 256
45 197 343 305
99 0 500 210
40 139 252 262
58 166 345 256
139 54 410 227
0 0 238 141
71 90 349 189
144 0 430 118
0 140 356 305
44 112 254 260
40 140 254 245
100 98 394 186
0 0 500 186
1 176 240 305
100 70 400 178
44 226 353 305
0 117 254 256
38 221 335 305
265 180 500 305
174 54 401 222
0 0 400 141
0 134 240 305
0 78 208 219
291 125 459 276
1 0 272 127
100 48 410 210
59 200 356 292
336 61 459 234
128 197 343 288
125 0 430 138
209 58 454 197
0 0 224 305
46 200 356 305
288 132 460 292
175 76 459 234
0 176 240 305
265 71 500 305
0 0 500 208
125 50 361 138
40 140 254 256
100 0 500 210
0 0 224 141
0 86 208 234
213 112 459 244
100 139 338 226
99 48 362 158
92 56 387 164
174 117 396 222
46 127 255 256
0 117 269 305
59 224 343 293
40 139 348 288
0 54 333 179
0 0 500 210
0 176 335 305
0 0 255 256
291 71 500 276
100 48 367 194
40 86 208 234
0 112 356 305
65 56 387 166
59 198 338 269
40 139 287 262
53 192 347 288
272 56 500 305
125 0 500 186
0 173 347 305
