0 116 351 223
243 211 396 309
244 203 397 309
246 276 500 323
0 180 107 281
109 208 244 309
245 204 401 282
119 259 335 311
0 179 246 323
108 208 246 323
0 179 247 323
0 179 137 323
108 277 500 323
327 134 500 199
322 228 500 313
35 178 183 323
171 173 308 260
262 204 427 271
0 116 226 222
55 166 287 268
0 180 120 323
35 178 173 263
170 127 500 226
111 166 287 268
91 191 183 323
265 206 427 271
64 117 264 198
0 180 111 323
0 179 192 323
316 134 500 199
263 140 500 273
0 182 122 323
0 178 245 323
125 127 323 195
234 161 500 229
264 190 428 273
0 179 109 323
0 119 252 323
91 189 278 323
261 187 428 273
316 130 500 198
119 259 500 314
109 208 244 308
264 171 500 274
30 128 304 323
263 169 500 271
0 182 257 323
303 187 467 271
0 182 111 323
8 179 192 323
72 131 266 223
354 152 500 226
262 142 347 270
64 117 500 273
64 117 281 198
295 140 500 226
245 204 401 281
243 204 396 309
349 169 480 270
175 132 398 212
234 130 500 229
54 260 244 323
262 164 426 270
0 179 112 273
0 182 109 323
245 204 500 283
286 134 500 199
0 179 167 281
121 128 305 195
339 140 500 228
265 134 500 210
90 196 196 312
175 132 500 226
171 130 500 260
170 143 351 217
234 130 500 323
125 128 500 195
8 179 167 247
320 140 500 228
125 128 340 195
333 230 500 314
125 128 500 226
108 279 500 323
55 132 500 273
255 140 500 212
0 179 112 323
119 204 257 309
67 119 252 266
262 164 447 270
245 185 500 283
264 134 500 274
234 155 500 212
108 189 269 307
108 207 246 323
245 204 401 313
64 117 217 198
0 180 109 281
152 128 305 202
170 140 500 226
263 144 365 256
30 208 247 323
108 276 500 323
254 140 459 202
49 117 305 272
323 213 500 283
316 139 500 198
64 186 192 323
70 166 287 268
267 169 491 271
263 190 428 273
255 140 500 226
304 140 500 240
0 103 500 323
125 128 310 195
0 181 109 323
0 180 150 323
72 131 292 223
64 186 246 323
0 182 109 281
265 200 500 280
262 142 500 274
0 118 192 195
108 259 500 323
0 182 111 281
0 182 120 281
72 131 500 273
103 117 250 196
30 268 244 323
263 185 428 273
314 130 500 221
234 130 500 230
91 191 278 323
108 208 247 323
263 185 500 273
348 170 500 240
175 132 400 212
123 166 309 223
118 259 500 314
0 0 500 323
244 203 397 312
303 187 428 271
0 209 155 280
0 182 160 323
0 180 122 323
0 180 109 323
80 127 351 223
72 131 500 256
0 182 247 273
0 180 137 323
0 180 126 323
263 169 480 271
0 190 155 323
288 136 500 200
263 103 500 273
0 128 500 274
262 130 500 274
64 263 246 323
0 204 111 323
0 118 323 323
0 180 278 323
267 169 500 274
54 204 257 323
234 161 475 208
0 179 107 281
35 133 351 263
169 133 351 208
94 189 269 323
263 169 500 273
8 185 167 272
234 130 500 212
0 178 187 281
304 140 500 230
262 164 500 274
254 138 500 202
320 137 500 197
121 128 305 202
0 119 304 323
0 118 323 195
322 207 500 314
0 117 305 323
46 203 160 323
118 259 335 311
108 274 500 323
90 196 245 312
0 128 304 323
234 130 500 270
0 182 122 280
303 185 467 271
262 134 500 274
288 130 500 200
55 132 500 268
234 161 475 210
123 131 351 223
175 132 500 212
0 117 500 274
0 209 155 323
106 117 305 196
55 132 500 274
263 190 500 273
64 117 500 212
254 138 500 212
0 182 120 323
72 131 275 223
103 117 281 196
0 128 305 273
170 156 351 217
266 206 500 274
0 179 109 281
67 166 287 268
35 178 245 323
172 138 500 212
67 128 500 283
0 190 245 323
0 180 309 323
283 207 500 280
261 134 500 274
8 179 167 254
316 130 500 213
35 133 500 263
80 131 351 223
94 189 278 323
320 140 500 240
72 131 365 256
0 118 257 323
55 128 500 274
0 117 281 323
0 103 500 273
170 127 500 283
