20 145 319 241
210 0 439 136
212 0 437 131
303 0 500 196
0 240 500 375
140 0 297 112
118 182 450 267
113 221 500 286
0 0 179 148
303 0 500 158
111 0 309 112
159 178 463 246
32 50 226 151
324 31 500 190
0 50 445 178
108 240 500 286
352 0 500 158
416 0 500 238
0 255 500 375
209 145 477 212
86 240 500 289
211 74 445 153
0 0 108 148
287 0 426 137
0 0 500 238
118 182 368 267
239 101 477 192
324 0 500 190
352 27 483 150
302 2 500 160
0 231 437 281
159 178 500 246
0 0 500 375
95 99 426 153
20 144 325 241
0 254 500 375
202 63 389 151
0 0 109 147
239 101 500 192
113 240 500 286
81 146 404 219
0 154 281 279
202 112 477 201
113 221 500 289
153 0 437 110
287 0 451 135
283 0 500 196
110 197 500 286
0 0 243 155
149 0 326 115
0 127 190 242
121 240 500 285
287 0 483 154
0 159 167 274
53 101 426 161
0 133 319 186
0 0 125 147
0 163 161 286
0 0 500 190
159 178 437 246
202 101 500 238
95 0 500 236
212 0 435 137
156 0 309 108
132 152 421 221
303 0 426 137
239 0 435 137
166 0 309 108
0 159 161 286
20 144 330 241
0 231 450 281
159 178 462 244
0 154 281 231
0 155 204 286
353 0 500 156
216 0 500 160
0 99 446 179
159 178 500 244
353 123 500 238
352 31 483 150
86 178 500 289
59 177 231 279
0 50 226 151
181 101 500 236
148 0 296 111
113 197 500 286
302 0 500 160
202 74 445 153
81 164 263 267
0 128 144 238
0 0 114 148
0 0 276 153
108 206 500 285
0 0 112 140
88 173 462 244
385 0 500 152
181 145 477 230
96 146 404 221
352 27 483 152
94 0 267 116
108 240 500 289
140 0 327 115
0 0 152 146
298 0 500 238
88 173 500 244
113 182 500 289
86 0 311 143
0 158 164 286
128 149 402 212
88 176 463 246
239 0 412 137
0 0 178 172
0 165 163 285
324 129 500 238
32 99 319 156
108 240 500 285
308 0 500 238
298 0 439 145
111 0 332 151
0 0 500 236
0 144 500 375
352 7 500 158
260 0 437 108
0 103 127 238
212 0 500 190
156 0 426 137
0 160 163 285
153 0 311 110
310 0 435 137
113 240 500 289
95 99 446 154
153 0 299 110
0 145 500 375
298 0 500 152
0 0 142 153
148 0 327 111
108 206 500 290
283 0 437 108
324 31 478 190
84 234 450 281
10 159 203 274
169 0 327 117
303 0 426 135
321 123 500 238
326 0 500 112
0 0 267 148
17 154 281 218
169 0 483 152
159 178 447 246
59 182 231 279
0 160 176 285
363 0 500 238
10 159 346 274
0 50 299 178
210 0 389 136
190 154 425 221
212 0 379 131
112 182 440 267
0 0 190 167
156 0 309 110
106 177 450 267
210 0 389 130
53 106 333 161
111 0 267 116
95 74 445 153
8 158 164 286
111 0 426 137
31 0 273 147
111 0 273 113
363 109 500 238
86 235 500 289
0 0 500 196
111 0 500 238
187 155 445 219
202 0 439 136
0 0 332 151
0 159 203 274
0 0 117 167
0 0 273 147
153 0 500 158
0 154 281 286
88 176 463 267
183 198 500 262
181 74 500 236
88 176 500 267
320 31 483 154
202 0 500 238
0 155 161 286
0 0 267 153
0 154 144 267
95 73 318 150
0 128 203 274
181 0 500 236
308 0 467 153
181 101 500 192
212 0 371 131
184 150 500 238
310 0 483 152
181 145 500 236
0 159 204 286
0 99 319 186
209 126 500 236
0 50 389 178
287 0 483 161
0 0 445 185
353 0 500 238
32 0 226 151
0 89 141 232
95 0 326 150
121 240 500 290
0 127 190 285
0 140 172 256
118 155 450 267
0 0 483 167
20 145 319 267
0 0 161 147
33 0 243 146
95 84 431 154
0 0 179 238
352 0 500 238
0 0 226 151
190 154 422 221
128 149 500 246
171 84 426 153
95 99 446 153
108 240 500 290
0 154 308 286
95 84 426 153
0 0 311 148
0 23 142 153
0 0 327 172
113 198 500 289
353 0 500 145
159 153 500 244
0 0 178 142
0 50 445 185
181 101 477 192
0 159 500 375
112 161 444 267
169 206 500 264
287 0 500 238
111 0 243 119
20 144 325 267
0 0 179 232
0 99 333 186
308 0 500 160
0 0 327 147
0 140 306 256
0 99 333 228
0 0 161 153
0 0 318 153
0 0 243 147
0 0 426 221
0 128 500 375
95 0 500 160
80 146 425 221
212 0 500 158
0 0 431 154
