356 71 480 113
0 77 115 229
0 93 111 191
56 146 450 347
0 87 174 234
0 49 113 209
0 84 111 191
0 84 111 209
60 114 500 375
371 74 480 113
0 77 99 161
0 76 119 177
0 95 98 195
56 166 450 347
356 69 480 113
60 103 500 375
57 166 450 348
0 77 106 174
0 90 112 209
361 68 500 138
0 85 112 209
346 71 480 113
0 76 112 209
56 114 500 375
57 97 450 350
0 73 111 210
57 97 500 375
0 70 137 220
0 81 99 165
59 102 500 292
57 146 450 348
57 166 450 350
0 0 500 375
408 72 489 113
0 141 411 375
356 51 500 120
56 146 450 367
0 93 111 165
0 81 106 165
0 79 115 195
59 94 500 292
0 87 174 195
57 146 450 350
0 95 119 232
0 79 115 211
409 52 500 120
0 75 119 232
0 79 115 165
56 103 500 290
0 114 412 375
353 87 500 124
0 0 139 210
0 84 111 210
0 127 449 375
0 90 111 191
0 79 98 165
0 76 119 211
0 77 115 196
0 77 115 174
0 76 111 165
0 75 119 211
0 99 113 229
0 76 106 165
58 114 412 291
0 73 113 210
0 103 500 375
0 116 500 375
0 74 111 209
59 102 500 375
67 136 450 292
0 119 112 234
56 166 450 351
0 77 106 161
74 145 450 292
0 136 450 375
60 116 500 375
0 76 119 191
60 136 450 375
56 127 449 291
57 114 500 375
59 0 500 375
56 146 450 351
0 16 500 375
0 66 500 375
0 76 500 375
60 0 500 375
0 114 500 375
59 94 500 375
0 97 500 375
60 119 500 375
