59 4 233 325
254 244 309 308
250 31 307 217
314 206 369 297
118 223 189 280
80 221 156 276
0 0 218 347
301 206 368 330
314 121 367 227
34 290 208 347
168 250 249 312
312 198 368 263
310 87 367 225
169 118 256 212
16 278 215 347
313 233 369 319
62 288 192 325
250 123 298 212
168 250 249 347
164 207 282 347
0 0 208 347
108 7 213 212
317 115 367 219
129 210 187 275
169 110 256 212
70 7 172 212
0 4 215 347
58 250 152 300
192 207 315 347
92 284 192 328
310 66 420 225
0 0 286 347
142 113 175 209
345 66 432 266
0 4 122 329
194 260 249 347
166 140 216 216
314 198 368 263
198 0 500 347
64 264 177 298
114 0 500 347
80 0 289 347
264 84 361 266
345 66 428 266
298 164 360 262
126 0 500 347
80 205 156 276
129 79 186 223
153 113 216 216
313 206 369 297
142 56 216 216
130 213 189 275
74 288 192 325
190 122 251 265
192 207 282 347
264 28 369 319
190 42 432 268
0 0 122 329
310 25 444 225
250 31 308 272
140 79 186 209
0 0 500 347
142 94 172 209
0 4 116 347
310 88 367 228
344 66 420 225
118 213 230 281
85 4 186 209
312 206 369 297
194 157 289 347
0 0 230 347
80 221 189 280
308 204 368 268
194 257 282 347
228 84 347 224
311 198 369 297
16 278 250 347
169 213 230 281
335 236 496 347
16 247 208 347
59 257 193 307
130 201 248 304
250 86 304 213
301 206 367 268
130 211 187 265
132 211 187 269
115 200 217 236
250 84 307 217
192 234 249 347
310 87 369 297
301 206 368 268
212 209 493 347
48 250 249 347
194 257 250 347
197 194 247 257
0 0 249 347
190 42 347 243
310 85 367 237
253 216 308 272
228 25 444 268
314 206 368 266
191 205 247 267
159 192 233 235
192 185 251 265
142 79 216 216
108 78 172 212
345 61 432 266
192 205 247 267
70 7 173 212
253 232 309 309
312 121 367 228
130 200 187 265
164 207 230 290
312 111 367 228
312 123 367 225
250 78 307 220
48 250 250 347
282 121 367 262
286 204 368 268
260 194 375 268
310 85 367 225
108 0 145 213
298 152 360 262
107 200 182 257
59 250 249 347
71 263 190 305
130 200 189 275
250 65 306 212
314 121 351 224
142 56 221 216
80 207 132 272
168 207 315 347
130 211 188 275
171 140 221 210
129 79 256 223
171 140 224 210
132 219 192 274
90 284 192 328
251 207 308 310
59 257 193 325
46 247 88 328
0 0 233 347
252 161 308 262
298 152 368 264
130 210 187 265
301 198 368 330
130 210 188 275
249 0 500 347
130 132 248 304
159 192 233 281
64 264 177 296
132 214 192 270
313 188 369 319
80 209 156 275
252 198 368 330
312 66 428 266
108 7 172 212
16 280 208 347
168 207 282 347
254 244 315 347
62 286 192 322
132 211 192 274
254 205 308 264
0 0 215 347
130 132 178 213
132 207 248 304
313 226 369 319
212 209 368 347
250 86 308 262
96 288 192 322
228 84 367 268
313 204 368 264
253 205 308 264
212 209 315 347
310 66 424 225
342 0 500 336
301 194 375 268
168 185 251 312
252 174 307 257
48 250 190 305
192 207 393 347
206 213 248 304
168 122 251 312
249 30 307 243
254 205 308 262
58 250 190 305
82 223 150 275
310 85 369 297
194 251 249 347
250 31 308 264
286 194 375 268
190 122 249 233
31 0 230 322
16 280 82 347
252 161 307 220
313 198 368 263
129 201 187 275
171 122 247 210
250 31 308 285
228 25 500 347
252 152 368 264
253 205 307 262
228 51 367 268
312 111 367 225
126 0 256 223
252 161 308 243
253 232 315 347
80 205 132 272
192 194 247 267
80 192 233 281
250 31 308 262
310 73 367 230
253 84 368 266
142 79 190 209
312 66 432 266
80 179 156 275
129 79 196 223
246 0 500 347
164 216 230 290
253 216 308 310
264 84 365 266
310 88 368 233
190 30 347 243
58 250 192 322
309 58 367 219
253 205 308 262
231 209 315 347
320 115 367 219
180 216 230 277
0 247 216 347
197 194 247 267
311 25 432 266
59 254 193 325
309 236 496 347
250 65 368 266
250 65 304 212
82 223 189 280
310 73 407 266
164 207 248 304
310 29 369 297
254 244 337 347
64 205 156 276
168 110 315 347
168 110 346 347
142 113 216 216
0 0 116 347
250 65 307 243
16 122 251 347
231 0 500 347
249 8 486 262
190 42 432 266
253 205 308 272
108 7 173 212
107 200 192 274
64 192 233 281
130 205 188 275
126 0 321 312
185 207 248 304
310 73 367 227
192 207 248 304
80 179 132 275
0 247 208 347
309 28 369 319
16 275 208 347
142 56 224 216
131 210 187 270
34 264 216 347
228 51 424 225
250 86 307 220
192 194 247 257
80 172 233 281
250 65 306 217
64 264 216 324
130 56 289 216
0 0 347 347
64 207 127 273
48 250 192 322
298 121 367 262
80 0 500 347
126 0 321 207
192 0 500 347
249 32 367 262
254 244 500 347
312 111 368 233
70 7 213 212
80 4 233 281
176 87 289 212
310 85 368 233
0 247 88 347
131 207 282 347
48 250 253 347
187 0 500 347
309 58 369 319
250 31 307 220
310 85 367 228
142 56 289 216
249 30 369 319
315 115 367 219
0 0 213 212
58 7 230 322
80 0 156 275
0 0 247 347
253 84 365 266
165 0 500 347
164 207 274 304
320 115 367 230
48 122 251 322
313 115 367 235
126 0 500 312
192 194 393 347
250 65 369 319
249 28 369 319
0 207 500 347
228 66 424 225
0 207 282 347
126 0 496 347
131 207 248 304
142 79 224 216
311 28 432 266
250 32 307 220
194 32 289 347
168 42 496 347
168 110 496 347
48 192 253 347
0 0 251 347
164 32 289 347
310 85 368 266
249 0 407 266
249 30 308 310
174 0 500 347
191 0 500 347
311 0 500 347
0 0 347 243
231 198 368 347
126 0 347 243
80 0 221 275
312 44 500 347
48 192 393 347
128 0 345 216
249 8 486 268
0 0 393 347
231 198 500 347
252 73 407 266
249 21 486 262
0 0 156 329
0 0 233 325
128 0 407 266
126 0 424 225
128 0 500 336
80 0 488 347
