192 131 450 230
0 223 500 375
0 144 271 260
0 84 429 183
216 184 454 323
191 128 445 321
0 85 428 172
0 0 450 114
173 241 500 375
240 90 500 261
0 144 269 252
160 85 453 183
175 240 500 375
191 128 445 240
0 0 227 114
118 53 500 120
0 145 271 257
0 194 262 337
312 0 500 161
0 193 149 375
0 53 500 183
12 224 500 375
0 196 152 375
0 197 146 375
61 0 450 86
191 190 459 327
35 224 500 375
80 76 407 172
270 93 500 221
267 95 490 250
183 243 500 375
0 224 500 375
192 131 450 236
191 95 490 264
0 144 271 257
38 149 272 259
0 0 450 91
173 288 500 375
312 0 500 140
192 131 450 263
116 85 432 171
150 84 429 183
0 144 303 260
0 86 431 179
145 0 500 85
0 144 303 310
0 148 269 252
153 224 494 331
0 145 303 257
0 144 269 259
117 84 429 183
192 131 454 323
0 107 269 252
110 84 429 183
72 63 500 162
0 144 271 337
233 90 500 261
240 95 490 264
0 140 269 252
0 0 418 114
84 77 491 183
0 193 372 375
244 243 500 375
0 197 222 328
266 90 500 235
0 144 269 375
292 0 500 120
191 128 500 321
0 99 273 259
79 76 492 181
160 85 491 183
188 123 500 261
243 237 500 375
156 89 492 181
308 15 500 241
174 297 500 375
233 66 500 261
143 0 437 86
128 89 431 181
0 0 500 105
0 0 500 114
0 0 500 181
170 237 500 375
54 202 372 334
191 128 500 264
172 243 500 375
0 144 271 310
202 132 500 327
0 0 500 140
0 102 269 252
0 193 154 375
191 128 445 264
82 224 494 334
151 85 491 183
0 145 271 328
0 0 500 116
151 86 500 162
0 144 272 259
240 123 500 261
54 217 335 334
178 0 500 86
0 0 450 105
0 196 261 375
110 84 434 183
0 0 461 116
308 0 500 140
240 0 500 261
174 236 500 375
0 76 407 184
191 190 500 327
305 0 500 268
0 122 269 252
0 0 465 114
0 59 500 183
235 93 500 264
110 59 500 183
305 0 500 143
0 57 500 184
0 0 436 114
145 0 500 89
77 217 494 334
0 0 500 183
129 85 491 183
0 197 500 375
0 193 500 375
0 0 465 93
308 15 500 284
0 0 450 179
0 102 269 375
0 101 269 375
192 131 465 263
82 0 461 110
0 0 500 99
160 0 500 183
0 0 500 172
188 66 500 261
267 92 500 250
170 288 500 375
305 0 500 255
0 194 440 337
0 196 245 375
0 0 456 105
0 0 437 105
72 53 500 162
174 243 500 375
79 63 500 181
267 0 500 250
0 0 230 114
79 63 492 181
0 107 269 375
0 69 429 172
0 145 303 328
0 0 436 172
143 0 437 89
0 0 230 116
0 0 500 184
114 0 456 89
